index,Year,Type,Mileage(miles),Engine,PS,Transmission,Fuel,Number_of_Owners,Price(£),href,PPY,MileageRank,PriceRank,PPYRank,Score
667,2019.0,Hatchback,29126.0,1.0L,94.0,Manual,Petrol,1,15043.0,https://www.autotrader.co.uk/car-details/202211081484893?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=68,2149.0,320,158,439,917
668,2014.0,Hatchback,62057.0,2.0L,141.02564102564102,Manual,Diesel,2,11115.0,https://www.autotrader.co.uk/car-details/202211161719724?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=68,5557.5,111,307,14,432
670,2020.0,Hatchback,20322.0,1.0L,114.0,Automatic,Petrol,2,21000.0,https://www.autotrader.co.uk/car-details/202211011254347?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=68,2625.0,378,40,293,711
671,2014.0,Hatchback,44000.0,1.4L,138.0,Automatic,Petrol,2,10890.0,https://www.autotrader.co.uk/car-details/202209109634518?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=68,5445.0,213,324,19,556
672,2014.0,Hatchback,28000.0,1.4L,122.0,Manual,Petrol,2,12695.0,https://www.autotrader.co.uk/car-details/202212092412773?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=68,6347.5,329,226,2,557
673,2014.0,Hatchback,81500.0,1.2L,84.81262327416174,Manual,Petrol,2,7495.0,https://www.autotrader.co.uk/car-details/202211272055244?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=68,3747.5,43,448,80,571
676,2021.0,Hatchback,22500.0,1.0L,108.48126232741618,Automatic,Petrol,1,23000.0,https://www.autotrader.co.uk/car-details/202209300274399?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=69,2555.5555555555557,363,23,321,707
678,2022.0,Hatchback,16555.0,1.0L,108.48126232741618,Manual,Petrol,1,20490.0,https://www.autotrader.co.uk/car-details/202210210945873?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=69,2049.0,405,51,453,909
679,2014.0,Hatchback,77669.0,1.2L,84.81262327416174,Manual,Petrol,2,7490.0,https://www.autotrader.co.uk/car-details/202212012182135?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=69,3745.0,54,450,82,586
680,2019.0,Hatchback,23390.0,1.0L,114.39842209072978,Manual,Petrol,1,19610.0,https://www.autotrader.co.uk/car-details/202212012168743?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=69,2801.4285714285716,360,68,234,662
681,2016.0,Hatchback,96000.0,1.0L,93.68836291913215,Manual,Petrol,2,7990.0,https://www.autotrader.co.uk/car-details/202212162569942?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=69,1997.5,25,438,458,921
682,2021.0,Hatchback,21555.0,1.0L,108.48126232741618,Automatic,Petrol,1,23390.0,https://www.autotrader.co.uk/car-details/202208138744002?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=69,2598.8888888888887,370,22,306,698
687,2020.0,Hatchback,4050.0,1.0L,93.68836291913215,Manual,Petrol,1,17990.0,https://www.autotrader.co.uk/car-details/202210281163514?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,2248.75,457,105,415,977
688,2022.0,Hatchback,5008.0,1.5L,147.92899408284023,Automatic,Petrol,1,26900.0,https://www.autotrader.co.uk/car-details/202208108653141?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,2690.0,455,6,275,736
689,2015.0,Hatchback,55626.0,1.4L,123.27416173570019,Manual,Petrol,2,9995.0,https://www.autotrader.co.uk/car-details/202211111583182?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,3331.6666666666665,144,361,124,629
691,2014.0,Hatchback,46400.0,1.2L,84.81262327416174,Manual,Petrol,3,10995.0,https://www.autotrader.co.uk/car-details/202211292108743?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,5497.5,199,318,17,534
692,2016.0,Hatchback,44000.0,1.0L,93.68836291913215,Manual,Petrol,1,10495.0,https://www.autotrader.co.uk/car-details/202212172583589?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,2623.75,212,341,296,849
693,2017.0,Hatchback,52000.0,1.0L,93.0,Manual,Petrol,1,11495.0,https://www.autotrader.co.uk/car-details/202211161740609?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,2299.0,166,284,405,855
694,2017.0,Hatchback,37735.0,1.6L,114.39842209072978,Manual,Diesel,2,13980.0,https://www.autotrader.co.uk/car-details/202212182600605?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=70,2796.0,256,197,238,691
698,2015.0,Hatchback,35550.0,1.6L,114.39842209072978,Automatic,Diesel,1,11990.0,https://www.autotrader.co.uk/car-details/202210180860158?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=71,3996.6666666666665,274,262,59,595
699,2017.0,Hatchback,33126.0,1.4L,123.27416173570019,Manual,Petrol,3,13495.0,https://www.autotrader.co.uk/car-details/202212032248417?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=71,2699.0,288,207,272,767
700,2018.0,Hatchback,25000.0,1.0L,93.0,Manual,Petrol,2,14949.0,https://www.autotrader.co.uk/car-details/202212012171321?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=71,2491.5,351,169,349,869
704,2020.0,Hatchback,11775.0,1.5L,147.92899408284023,Automatic,Petrol,1,25990.0,https://www.autotrader.co.uk/car-details/202211241955643?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=71,3248.75,430,11,133,574
706,2019.0,Hatchback,53019.0,1.0L,93.68836291913215,Manual,Petrol,1,15990.0,https://www.autotrader.co.uk/car-details/202211041386128?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=72,2284.285714285714,161,149,406,716
708,2018.0,Hatchback,24850.0,1.0L,114.39842209072978,Automatic,Petrol,1,21390.0,https://www.autotrader.co.uk/car-details/202211171756113?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=72,3565.0,354,35,95,484
711,2014.0,Hatchback,120690.0,2.0L,141.02564102564102,Manual,Diesel,2,6690.0,https://www.autotrader.co.uk/car-details/202210120647011?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=72,3345.0,3,462,117,582
713,2016.0,Hatchback,37963.0,1.0L,93.68836291913215,Manual,Petrol,2,10990.0,https://www.autotrader.co.uk/car-details/202209099597218?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=72,2747.5,252,319,256,827
715,2018.0,Hatchback,19991.0,1.6L,114.39842209072978,Manual,Diesel,1,15970.0,https://www.autotrader.co.uk/car-details/202211051414156?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=72,2661.6666666666665,384,150,284,818
716,2020.0,Hatchback,24950.0,1.0L,114.39842209072978,Manual,Petrol,1,19799.0,https://www.autotrader.co.uk/car-details/202212092414805?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=73,2474.875,352,65,354,771
718,2015.0,Hatchback,63935.0,1.0L,95.0,Manual,Petrol,2,8750.0,https://www.autotrader.co.uk/car-details/202211231939453?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=73,2916.6666666666665,105,413,196,714
719,2014.0,Hatchback,58000.0,1.4L,120.31558185404339,Manual,Petrol,4,10995.0,https://www.autotrader.co.uk/car-details/202211071470355?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=73,5497.5,130,317,16,463
726,2020.0,Hatchback,33549.0,1.0L,114.39842209072978,Manual,Petrol,1,17990.0,https://www.autotrader.co.uk/car-details/202212122468323?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,2248.75,287,106,416,809
727,2016.0,Hatchback,35781.0,1.4L,123.27416173570019,Manual,Petrol,1,11998.0,https://www.autotrader.co.uk/car-details/202212142504150?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,2999.5,271,256,173,700
728,2016.0,Hatchback,51157.0,1.6L,114.39842209072978,Manual,Diesel,2,12400.0,https://www.autotrader.co.uk/car-details/202212162555965?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,3100.0,170,242,159,571
729,2018.0,Hatchback,28002.0,1.4L,123.27416173570019,Manual,Petrol,2,13946.0,https://www.autotrader.co.uk/car-details/202206106661532?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,2324.3333333333335,327,198,400,925
730,2017.0,Hatchback,78300.0,1.0L,93.68836291913215,Manual,Petrol,2,10995.0,https://www.autotrader.co.uk/car-details/202212132487141?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,2199.0,53,312,429,794
732,2017.0,Hatchback,20000.0,1.4L,123.0,Manual,Petrol,1,14800.0,https://www.autotrader.co.uk/car-details/202212082381862?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,2960.0,382,172,185,739
734,2015.0,Hatchback,56212.0,1.4L,123.27416173570019,Manual,Petrol,2,10431.0,https://www.autotrader.co.uk/car-details/202211231947175?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=74,3477.0,138,346,105,589
736,2015.0,Hatchback,55280.0,1.4L,123.0,Manual,Petrol,2,9990.0,https://www.autotrader.co.uk/car-details/202211302139260?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=75,3330.0,146,370,127,643
739,2015.0,Hatchback,34000.0,1.4L,123.27416173570019,Manual,Petrol,1,10250.0,https://www.autotrader.co.uk/car-details/202211241957378?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=75,3416.6666666666665,285,355,111,751
741,2019.0,Hatchback,12066.0,1.0L,114.39842209072978,Automatic,Petrol,1,22995.0,https://www.autotrader.co.uk/car-details/202212032249658?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=75,3285.0,428,24,129,581
742,2019.0,Hatchback,31822.0,1.0L,114.39842209072978,Automatic,Petrol,1,20150.0,https://www.autotrader.co.uk/car-details/202211221898695?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=75,2878.5714285714284,302,55,207,564
743,2022.0,Hatchback,10250.0,1.0L,93.68836291913215,Manual,Petrol,1,21210.0,https://www.autotrader.co.uk/car-details/202204305197785?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=75,2121.0,439,36,442,917
745,2017.0,Hatchback,72291.0,1.4L,123.27416173570019,Manual,Petrol,3,9975.0,https://www.autotrader.co.uk/car-details/202210010308816?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=76,1995.0,73,372,459,904
